Geom,INTERSECTION,URL,Sub_URL
"{""coordinates"": [-123.144718149383, 49.2475004558752], ""type"": ""Point""}",MARGUERITE ST AND NANTON AV,https://app.vancouver.ca/vanmapmtc_net/#122717,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0122717.htm
"{""coordinates"": [-123.145148047557, 49.2086036480176], ""type"": ""Point""}",BARNARD ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#122830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0122830.htm
"{""coordinates"": [-123.145148047557, 49.2086036480176], ""type"": ""Point""}",BARNARD ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#122830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0122830.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0124590.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0124590.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0124590.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0124590.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0124590.htm
"{""coordinates"": [-123.115827348877, 49.2865771720769], ""type"": ""Point""}",HORNBY ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#124590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124590.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0124612.htm
"{""coordinates"": [-123.12816098763, 49.278420121403], ""type"": ""Point""}",HORNBY ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#124612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124612.htm
"{""coordinates"": [-123.129755116459, 49.2773655497645], ""type"": ""Point""}",HORNBY ST AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#124614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0124614.htm
"{""coordinates"": [-123.129755116459, 49.2773655497645], ""type"": ""Point""}",HORNBY ST AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#124614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0124614.htm
"{""coordinates"": [-123.129755116459, 49.2773655497645], ""type"": ""Point""}",HORNBY ST AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#124614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0124614.htm
"{""coordinates"": [-123.129755116459, 49.2773655497645], ""type"": ""Point""}",HORNBY ST AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#124614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0124614.htm
"{""coordinates"": [-123.141125262164, 49.2608115336708], ""type"": ""Point""}",FIR ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#124670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0124670.htm
"{""coordinates"": [-123.141125262164, 49.2608115336708], ""type"": ""Point""}",FIR ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#124670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0124670.htm
"{""coordinates"": [-123.141125262164, 49.2608115336708], ""type"": ""Point""}",FIR ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#124670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124670.htm
"{""coordinates"": [-123.141262795519, 49.2570927812721], ""type"": ""Point""}",FIR ST AND W 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#124690,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0124690.htm
"{""coordinates"": [-123.141262795519, 49.2570927812721], ""type"": ""Point""}",FIR ST AND W 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#124691,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0124691.htm
"{""coordinates"": [-123.141262795519, 49.2570927812721], ""type"": ""Point""}",FIR ST AND W 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#124691,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0124691.htm
"{""coordinates"": [-123.141262795519, 49.2570927812721], ""type"": ""Point""}",FIR ST AND W 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#124691,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0124691.htm
"{""coordinates"": [-123.141262795519, 49.2570927812721], ""type"": ""Point""}",FIR ST AND W 16TH AV,https://app.vancouver.ca/vanmapmtc_net/#124691,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124691.htm
"{""coordinates"": [-123.120803402004, 49.2819962535201], ""type"": ""Point""}",HOWE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#126602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0126602.htm
"{""coordinates"": [-123.120803402004, 49.2819962535201], ""type"": ""Point""}",HOWE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#126602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0126602.htm
"{""coordinates"": [-123.120803402004, 49.2819962535201], ""type"": ""Point""}",HOWE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#126602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0126602.htm
"{""coordinates"": [-123.125598203261, 49.2788455833812], ""type"": ""Point""}",HOWE ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#126608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0126608.htm
"{""coordinates"": [-123.125598203261, 49.2788455833812], ""type"": ""Point""}",HOWE ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#126608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0126608.htm
"{""coordinates"": [-123.125598203261, 49.2788455833812], ""type"": ""Point""}",HOWE ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#126608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0126608.htm
"{""coordinates"": [-123.125598203261, 49.2788455833812], ""type"": ""Point""}",HOWE ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#126608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0126608.htm
"{""coordinates"": [-123.125598203261, 49.2788455833812], ""type"": ""Point""}",HOWE ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#126608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0126608.htm
"{""coordinates"": [-123.119828241155, 49.2813646068764], ""type"": ""Point""}",GRANVILLE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#130602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130602.htm
"{""coordinates"": [-123.119828241155, 49.2813646068764], ""type"": ""Point""}",GRANVILLE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#130602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0130602.htm
"{""coordinates"": [-123.119828241155, 49.2813646068764], ""type"": ""Point""}",GRANVILLE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#130602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0130602.htm
"{""coordinates"": [-123.121421528324, 49.2803113163372], ""type"": ""Point""}",GRANVILLE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#130604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0130604.htm
"{""coordinates"": [-123.121421528324, 49.2803113163372], ""type"": ""Point""}",GRANVILLE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#130604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0130604.htm
"{""coordinates"": [-123.121421528324, 49.2803113163372], ""type"": ""Point""}",GRANVILLE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#130604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0130604.htm
"{""coordinates"": [-123.121421528324, 49.2803113163372], ""type"": ""Point""}",GRANVILLE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#130604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0130604.htm
"{""coordinates"": [-123.121421528324, 49.2803113163372], ""type"": ""Point""}",GRANVILLE ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#130604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0130604.htm
"{""coordinates"": [-123.12779209588, 49.2760951815755], ""type"": ""Point""}",GRANVILLE BRIDGE AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#130614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0130614.htm
"{""coordinates"": [-123.12779209588, 49.2760951815755], ""type"": ""Point""}",GRANVILLE BRIDGE AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#130614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130614.htm
"{""coordinates"": [-123.12779209588, 49.2760951815755], ""type"": ""Point""}",GRANVILLE BRIDGE AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#130614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0130614.htm
"{""coordinates"": [-123.12779209588, 49.2760951815755], ""type"": ""Point""}",GRANVILLE BRIDGE AND DRAKE ST,https://app.vancouver.ca/vanmapmtc_net/#130614,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0130614.htm
"{""coordinates"": [-123.138491255108, 49.265347002779], ""type"": ""Point""}",GRANVILLE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#130646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0130646.htm
"{""coordinates"": [-123.138491255108, 49.265347002779], ""type"": ""Point""}",GRANVILLE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#130646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0130646.htm
"{""coordinates"": [-123.138491255108, 49.265347002779], ""type"": ""Point""}",GRANVILLE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#130646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130646.htm
"{""coordinates"": [-123.138491255108, 49.265347002779], ""type"": ""Point""}",GRANVILLE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#130646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0130646.htm
"{""coordinates"": [-123.138491255108, 49.265347002779], ""type"": ""Point""}",GRANVILLE ST AND W 7TH AV,https://app.vancouver.ca/vanmapmtc_net/#130646,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0130646.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0130810.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0130810.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130810.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0130810.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0130810.htm
"{""coordinates"": [-123.140147447203, 49.2193507353091], ""type"": ""Point""}",GRANVILLE ST AND W 57TH AV,https://app.vancouver.ca/vanmapmtc_net/#130810,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0130810.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0130813.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0130813.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0130813.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0130813.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0130813.htm
"{""coordinates"": [-123.140217737062, 49.2174133623017], ""type"": ""Point""}",GRANVILLE ST AND W 59TH AV,https://app.vancouver.ca/vanmapmtc_net/#130813,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130813.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0130830.htm
"{""coordinates"": [-123.140522936616, 49.2085343424346], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0130830.htm
"{""coordinates"": [-123.140519899893, 49.2086242181312], ""type"": ""Point""}",GRANVILLE ST AND W 70TH AV,https://app.vancouver.ca/vanmapmtc_net/#130830,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0130830.htm
"{""coordinates"": [-123.140573342245, 49.2070736120833], ""type"": ""Point""}",GRANVILLE ST AND W 71ST AV,https://app.vancouver.ca/vanmapmtc_net/#130832,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0130832.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0130840.htm
"{""coordinates"": [-123.140643842999, 49.2050742477074], ""type"": ""Point""}",GRANVILLE ST AND SW MARINE DRIVE,https://app.vancouver.ca/vanmapmtc_net/#130840,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0130840.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0134595.htm
"{""coordinates"": [-123.115420174491, 49.2829823889227], ""type"": ""Point""}",SEYMOUR ST AND DUNSMUIR ST,https://app.vancouver.ca/vanmapmtc_net/#134595,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0134595.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0134604.htm
"{""coordinates"": [-123.120428120462, 49.2796686743399], ""type"": ""Point""}",SEYMOUR ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#134604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0134604.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0134608.htm
"{""coordinates"": [-123.123615663425, 49.2775630900056], ""type"": ""Point""}",SEYMOUR ST AND HELMCKEN ST,https://app.vancouver.ca/vanmapmtc_net/#134608,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0134608.htm
